"Timestamp","Year","Month","Day","Hour","PM2.5"
2018-01-15 15:00:00,2018,1,15,15,106.36
2018-01-15 16:00:00,2018,1,15,16,122.21
2018-01-15 17:00:00,2018,1,15,17,129.74
2018-01-15 18:00:00,2018,1,15,18,118.52
2018-01-15 19:00:00,2018,1,15,19,112.68
2018-01-15 20:00:00,2018,1,15,20,105.53
2018-01-15 21:00:00,2018,1,15,21,95.23
2018-01-15 22:00:00,2018,1,15,22,85.17
2018-01-15 23:00:00,2018,1,15,23,81.5
2018-01-16 00:00:00,2018,1,16,0,71.58
2018-01-16 01:00:00,2018,1,16,1,70.33
2018-01-16 02:00:00,2018,1,16,2,80.3
2018-01-16 03:00:00,2018,1,16,3,88.73
2018-01-16 04:00:00,2018,1,16,4,107.62
2018-01-16 05:00:00,2018,1,16,5,117.31
2018-01-16 06:00:00,2018,1,16,6,105.11
2018-01-16 07:00:00,2018,1,16,7,86.96
2018-01-16 08:00:00,2018,1,16,8,80.24
2018-01-16 09:00:00,2018,1,16,9,78.18
2018-01-16 10:00:00,2018,1,16,10,69.16
2018-01-16 11:00:00,2018,1,16,11,69.36
2018-01-16 12:00:00,2018,1,16,12,71.14
2018-01-16 13:00:00,2018,1,16,13,77.95
2018-01-16 14:00:00,2018,1,16,14,91.91
2018-01-16 16:00:00,2018,1,16,16,127.01
2018-01-16 17:00:00,2018,1,16,17,137.48
2018-01-16 19:00:00,2018,1,16,19,136.77
2018-01-16 20:00:00,2018,1,16,20,108.82
2018-01-16 21:00:00,2018,1,16,21,101.06
2018-01-16 22:00:00,2018,1,16,22,94.04
2018-01-17 00:00:00,2018,1,17,0,82.89
2018-01-17 01:00:00,2018,1,17,1,81.5
2018-01-17 02:00:00,2018,1,17,2,85.21
2018-01-17 03:00:00,2018,1,17,3,95.74
2018-01-17 04:00:00,2018,1,17,4,106.95
2018-01-17 05:00:00,2018,1,17,5,115.99
2018-01-17 06:00:00,2018,1,17,6,111.81
2018-01-17 07:00:00,2018,1,17,7,103.59
2018-01-17 08:00:00,2018,1,17,8,104.8
2018-01-17 09:00:00,2018,1,17,9,87.73
2018-01-17 10:00:00,2018,1,17,10,80.37
2018-01-17 13:00:00,2018,1,17,13,79.51
2018-01-17 14:00:00,2018,1,17,14,100.71
2018-01-17 15:00:00,2018,1,17,15,119.47
2018-01-17 16:00:00,2018,1,17,16,130.52
2018-01-17 17:00:00,2018,1,17,17,116.11
2018-01-17 18:00:00,2018,1,17,18,131.64
2018-01-17 19:00:00,2018,1,17,19,126.87
2018-01-17 20:00:00,2018,1,17,20,108.48
2018-01-17 21:00:00,2018,1,17,21,96.76
2018-01-17 22:00:00,2018,1,17,22,92.35
2018-01-17 23:00:00,2018,1,17,23,84.16
2018-01-18 02:00:00,2018,1,18,2,83.01
2018-01-18 03:00:00,2018,1,18,3,91.15
2018-01-18 04:00:00,2018,1,18,4,106.55
2018-01-18 05:00:00,2018,1,18,5,121.89
2018-01-18 06:00:00,2018,1,18,6,117.25
2018-01-18 07:00:00,2018,1,18,7,98.34
2018-01-18 08:00:00,2018,1,18,8,88.53
2018-01-18 09:00:00,2018,1,18,9,75.96
2018-01-18 10:00:00,2018,1,18,10,71.54
2018-01-18 11:00:00,2018,1,18,11,65.82
2018-01-18 12:00:00,2018,1,18,12,74.35
2018-01-18 13:00:00,2018,1,18,13,82.42
2018-01-18 14:00:00,2018,1,18,14,98.95
2018-01-18 15:00:00,2018,1,18,15,113.82
2018-01-18 18:00:00,2018,1,18,18,131.88
2018-01-18 19:00:00,2018,1,18,19,133.73
2018-01-18 20:00:00,2018,1,18,20,115.4
2018-01-18 21:00:00,2018,1,18,21,105.36
2018-01-18 23:00:00,2018,1,18,23,91.43
2018-01-19 00:00:00,2018,1,19,0,88.55
2018-01-19 01:00:00,2018,1,19,1,90.56
2018-01-19 02:00:00,2018,1,19,2,96.14
2018-01-19 03:00:00,2018,1,19,3,100.08
2018-01-19 04:00:00,2018,1,19,4,111.79
2018-01-19 05:00:00,2018,1,19,5,109.45
2018-01-19 06:00:00,2018,1,19,6,116.56
2018-01-19 07:00:00,2018,1,19,7,89.99
2018-01-19 08:00:00,2018,1,19,8,79.58
2018-01-19 09:00:00,2018,1,19,9,74.18
2018-01-19 10:00:00,2018,1,19,10,68.36
2018-01-19 11:00:00,2018,1,19,11,62.35
2018-01-19 12:00:00,2018,1,19,12,59.76
2018-01-19 14:00:00,2018,1,19,14,81.56
2018-01-19 15:00:00,2018,1,19,15,98.57
2018-01-19 16:00:00,2018,1,19,16,111.54
2018-01-19 17:00:00,2018,1,19,17,113.19
2018-01-19 18:00:00,2018,1,19,18,108.85
2018-01-19 19:00:00,2018,1,19,19,106.92
2018-01-19 20:00:00,2018,1,19,20,97.62
2018-01-19 21:00:00,2018,1,19,21,95.29
2018-01-19 22:00:00,2018,1,19,22,84.76
2018-01-19 23:00:00,2018,1,19,23,77.09
2018-01-20 00:00:00,2018,1,20,0,77.1
2018-01-20 01:00:00,2018,1,20,1,78.62
2018-01-20 02:00:00,2018,1,20,2,78.54
2018-01-20 03:00:00,2018,1,20,3,84.68
2018-01-20 04:00:00,2018,1,20,4,97.22
2018-01-20 05:00:00,2018,1,20,5,96.73
2018-01-20 06:00:00,2018,1,20,6,90.99
2018-01-20 07:00:00,2018,1,20,7,81.76
2018-01-20 08:00:00,2018,1,20,8,68.08
2018-01-20 09:00:00,2018,1,20,9,65.12
2018-01-20 10:00:00,2018,1,20,10,57.59
2018-01-20 11:00:00,2018,1,20,11,56.08
2018-01-20 12:00:00,2018,1,20,12,55.65
2018-01-20 13:00:00,2018,1,20,13,61.61
2018-01-20 14:00:00,2018,1,20,14,76.77
2018-01-20 15:00:00,2018,1,20,15,99.11
2018-01-20 16:00:00,2018,1,20,16,111.53
2018-01-20 17:00:00,2018,1,20,17,114.04
2018-01-20 18:00:00,2018,1,20,18,110.61
2018-01-20 19:00:00,2018,1,20,19,107.34
2018-01-20 20:00:00,2018,1,20,20,97.6
2018-01-20 21:00:00,2018,1,20,21,93.77
2018-01-20 22:00:00,2018,1,20,22,91.45
2018-01-20 23:00:00,2018,1,20,23,88.72
2018-01-21 00:00:00,2018,1,21,0,84.04
2018-01-21 01:00:00,2018,1,21,1,82.43
2018-01-21 02:00:00,2018,1,21,2,85.5
2018-01-21 03:00:00,2018,1,21,3,93.09
2018-01-21 04:00:00,2018,1,21,4,111.45
2018-01-21 05:00:00,2018,1,21,5,106.29
2018-01-21 06:00:00,2018,1,21,6,102.24
2018-01-21 07:00:00,2018,1,21,7,87.79
2018-01-21 08:00:00,2018,1,21,8,78.02
2018-01-21 09:00:00,2018,1,21,9,67.41
2018-01-21 10:00:00,2018,1,21,10,64.35
2018-01-21 11:00:00,2018,1,21,11,59.73
2018-01-21 12:00:00,2018,1,21,12,58.53
2018-01-21 13:00:00,2018,1,21,13,61.35
2018-01-21 14:00:00,2018,1,21,14,73.23
2018-01-21 15:00:00,2018,1,21,15,92.91
2018-01-21 16:00:00,2018,1,21,16,102.28
2018-01-21 17:00:00,2018,1,21,17,115.71
2018-01-21 18:00:00,2018,1,21,18,117.02
2018-01-21 19:00:00,2018,1,21,19,112.78
2018-01-21 20:00:00,2018,1,21,20,101.08
2018-01-21 21:00:00,2018,1,21,21,93.94
2018-01-21 22:00:00,2018,1,21,22,91.74
2018-01-21 23:00:00,2018,1,21,23,84.68
2018-01-22 01:00:00,2018,1,22,1,85.28
2018-01-22 02:00:00,2018,1,22,2,90.31
2018-01-22 03:00:00,2018,1,22,3,104.83
2018-01-22 04:00:00,2018,1,22,4,113.17
2018-01-22 05:00:00,2018,1,22,5,118.3
2018-01-22 06:00:00,2018,1,22,6,95.82
2018-01-22 07:00:00,2018,1,22,7,88.58
2018-01-22 08:00:00,2018,1,22,8,79.49
2018-01-22 09:00:00,2018,1,22,9,71.26
2018-01-22 10:00:00,2018,1,22,10,66.13
2018-01-22 11:00:00,2018,1,22,11,58.94
2018-01-22 12:00:00,2018,1,22,12,67.73
2018-01-22 13:00:00,2018,1,22,13,65.98
2018-01-22 14:00:00,2018,1,22,14,82.19
2018-01-22 15:00:00,2018,1,22,15,95.66
2018-01-22 17:00:00,2018,1,22,17,112.09
2018-01-22 18:00:00,2018,1,22,18,108.99
2018-01-22 19:00:00,2018,1,22,19,108.1
2018-01-22 20:00:00,2018,1,22,20,105.77
2018-01-22 22:00:00,2018,1,22,22,98.08
2018-01-22 23:00:00,2018,1,22,23,94.17
2018-01-23 00:00:00,2018,1,23,0,89.07
2018-01-23 01:00:00,2018,1,23,1,86.22
2018-01-23 02:00:00,2018,1,23,2,84.29
2018-01-23 03:00:00,2018,1,23,3,90.09
2018-01-23 04:00:00,2018,1,23,4,95.58
2018-01-23 05:00:00,2018,1,23,5,98.37
2018-01-23 06:00:00,2018,1,23,6,85.38
2018-01-23 07:00:00,2018,1,23,7,79.72
2018-01-23 08:00:00,2018,1,23,8,73.53
2018-01-23 09:00:00,2018,1,23,9,72.05
2018-01-23 10:00:00,2018,1,23,10,70.01
2018-01-23 11:00:00,2018,1,23,11,65.55
2018-01-23 12:00:00,2018,1,23,12,73.24
2018-01-23 14:00:00,2018,1,23,14,86.4
2018-01-23 15:00:00,2018,1,23,15,97.97
2018-01-23 16:00:00,2018,1,23,16,98.66
2018-01-23 17:00:00,2018,1,23,17,98.9
2018-01-23 18:00:00,2018,1,23,18,95.66
2018-01-23 19:00:00,2018,1,23,19,88.51
2018-01-23 20:00:00,2018,1,23,20,80.24
2018-01-23 21:00:00,2018,1,23,21,78.28
2018-01-23 22:00:00,2018,1,23,22,75.32
2018-01-23 23:00:00,2018,1,23,23,75.49
2018-01-24 00:00:00,2018,1,24,0,76.65
2018-01-24 01:00:00,2018,1,24,1,75.76
2018-01-24 02:00:00,2018,1,24,2,78.55
2018-01-24 03:00:00,2018,1,24,3,86.22
2018-01-24 04:00:00,2018,1,24,4,96.78
2018-01-24 05:00:00,2018,1,24,5,96.81
2018-01-24 06:00:00,2018,1,24,6,98.82
2018-01-24 07:00:00,2018,1,24,7,93.75
2018-01-24 08:00:00,2018,1,24,8,76.71
2018-01-24 09:00:00,2018,1,24,9,65.46
2018-01-24 10:00:00,2018,1,24,10,62.44
2018-01-24 11:00:00,2018,1,24,11,78.25
2018-01-24 12:00:00,2018,1,24,12,78.72
2018-01-24 13:00:00,2018,1,24,13,65.94
2018-01-24 14:00:00,2018,1,24,14,74.82
2018-01-24 15:00:00,2018,1,24,15,85.24
2018-01-24 16:00:00,2018,1,24,16,92.74
2018-01-24 17:00:00,2018,1,24,17,97.46
2018-01-24 18:00:00,2018,1,24,18,95.79
2018-01-24 19:00:00,2018,1,24,19,95.32
2018-01-24 20:00:00,2018,1,24,20,84.25
2018-01-24 21:00:00,2018,1,24,21,75.96
2018-01-24 22:00:00,2018,1,24,22,71.87
2018-01-24 23:00:00,2018,1,24,23,68.41
2018-01-25 00:00:00,2018,1,25,0,68.25
2018-01-25 01:00:00,2018,1,25,1,66.41
2018-01-25 02:00:00,2018,1,25,2,66.06
2018-01-25 03:00:00,2018,1,25,3,76.3
2018-01-25 04:00:00,2018,1,25,4,83.68
2018-01-25 05:00:00,2018,1,25,5,85.6
2018-01-25 06:00:00,2018,1,25,6,82.57
2018-01-25 07:00:00,2018,1,25,7,74.7
2018-01-25 08:00:00,2018,1,25,8,72.43
2018-01-25 09:00:00,2018,1,25,9,66.52
2018-01-25 10:00:00,2018,1,25,10,59.82
2018-01-25 11:00:00,2018,1,25,11,54.66
2018-01-25 12:00:00,2018,1,25,12,53.57
2018-01-25 13:00:00,2018,1,25,13,59.49
2018-01-25 14:00:00,2018,1,25,14,70.9
2018-01-25 15:00:00,2018,1,25,15,90.64
2018-01-25 16:00:00,2018,1,25,16,104.17
2018-01-25 17:00:00,2018,1,25,17,107.25
2018-01-25 18:00:00,2018,1,25,18,108.78
2018-01-25 19:00:00,2018,1,25,19,102.81
2018-01-25 20:00:00,2018,1,25,20,92.42
2018-01-25 21:00:00,2018,1,25,21,79.1
2018-01-25 22:00:00,2018,1,25,22,70.71
2018-01-25 23:00:00,2018,1,25,23,70.21
2018-01-26 00:00:00,2018,1,26,0,70.01
2018-01-26 01:00:00,2018,1,26,1,76.1
2018-01-26 02:00:00,2018,1,26,2,79.35
2018-01-26 03:00:00,2018,1,26,3,78.65
2018-01-26 04:00:00,2018,1,26,4,89.36
2018-01-26 05:00:00,2018,1,26,5,97.06
2018-01-26 06:00:00,2018,1,26,6,91.09
2018-01-26 07:00:00,2018,1,26,7,81.61
2018-01-26 08:00:00,2018,1,26,8,69.18
2018-01-26 09:00:00,2018,1,26,9,61.8
2018-01-26 10:00:00,2018,1,26,10,57.26
2018-01-26 11:00:00,2018,1,26,11,56.02
2018-01-26 12:00:00,2018,1,26,12,57.55
2018-01-26 13:00:00,2018,1,26,13,59.85
2018-01-26 14:00:00,2018,1,26,14,70.39
2018-01-26 15:00:00,2018,1,26,15,88.67
2018-01-26 16:00:00,2018,1,26,16,102.26
2018-01-26 17:00:00,2018,1,26,17,109.99
2018-01-26 18:00:00,2018,1,26,18,102.66
2018-01-26 19:00:00,2018,1,26,19,98.44
2018-01-26 20:00:00,2018,1,26,20,89.2
2018-01-26 21:00:00,2018,1,26,21,85.55
2018-01-26 22:00:00,2018,1,26,22,77.86
2018-01-26 23:00:00,2018,1,26,23,72.7
2018-01-27 00:00:00,2018,1,27,0,71.7
2018-01-27 01:00:00,2018,1,27,1,70.53
2018-01-27 02:00:00,2018,1,27,2,71.46
2018-01-27 03:00:00,2018,1,27,3,81.31
2018-01-27 04:00:00,2018,1,27,4,92.63
2018-01-27 05:00:00,2018,1,27,5,98.41
2018-01-27 06:00:00,2018,1,27,6,90.95
2018-01-27 07:00:00,2018,1,27,7,86.09
2018-01-27 08:00:00,2018,1,27,8,82.34
2018-01-27 09:00:00,2018,1,27,9,71.24
2018-01-27 10:00:00,2018,1,27,10,69.72
2018-01-27 11:00:00,2018,1,27,11,63.94
2018-01-27 12:00:00,2018,1,27,12,66.57
2018-01-27 13:00:00,2018,1,27,13,68.76
2018-01-27 14:00:00,2018,1,27,14,80.57
2018-01-27 15:00:00,2018,1,27,15,97.78
2018-01-27 16:00:00,2018,1,27,16,121.51
2018-01-27 17:00:00,2018,1,27,17,132.91
2018-01-27 18:00:00,2018,1,27,18,132.4
2018-01-27 19:00:00,2018,1,27,19,128.39
2018-01-27 20:00:00,2018,1,27,20,119.94
2018-01-27 21:00:00,2018,1,27,21,104.89
2018-01-27 22:00:00,2018,1,27,22,97.47
2018-01-27 23:00:00,2018,1,27,23,85.7
2018-01-28 00:00:00,2018,1,28,0,84.13
2018-01-28 01:00:00,2018,1,28,1,81.87
2018-01-28 02:00:00,2018,1,28,2,80.47
2018-01-28 03:00:00,2018,1,28,3,88.51
2018-01-28 04:00:00,2018,1,28,4,96.86
2018-01-28 05:00:00,2018,1,28,5,103.1
2018-01-28 06:00:00,2018,1,28,6,96.92
2018-01-28 07:00:00,2018,1,28,7,90.09
2018-01-28 08:00:00,2018,1,28,8,87.32
2018-01-28 09:00:00,2018,1,28,9,79.26
2018-01-28 10:00:00,2018,1,28,10,73.3
2018-01-28 13:00:00,2018,1,28,13,68.54
2018-01-28 14:00:00,2018,1,28,14,85
2018-01-28 15:00:00,2018,1,28,15,103.95
2018-01-28 16:00:00,2018,1,28,16,122.42
2018-01-28 17:00:00,2018,1,28,17,132.45
2018-01-28 18:00:00,2018,1,28,18,122.03
2018-01-28 19:00:00,2018,1,28,19,114.92
2018-01-28 20:00:00,2018,1,28,20,113.86
2018-01-28 21:00:00,2018,1,28,21,99.46
2018-01-28 22:00:00,2018,1,28,22,98.24
2018-01-28 23:00:00,2018,1,28,23,90.84
2018-01-29 00:00:00,2018,1,29,0,89.67
2018-01-29 01:00:00,2018,1,29,1,85.66
2018-01-29 05:00:00,2018,1,29,5,107.5
2018-01-29 07:00:00,2018,1,29,7,86.87
2018-01-29 08:00:00,2018,1,29,8,75.72
2018-01-29 09:00:00,2018,1,29,9,69.58
2018-01-29 10:00:00,2018,1,29,10,63.73
2018-01-29 11:00:00,2018,1,29,11,58.1
2018-01-29 12:00:00,2018,1,29,12,56.94
2018-01-29 13:00:00,2018,1,29,13,62.22
2018-01-29 14:00:00,2018,1,29,14,79.81
2018-01-29 15:00:00,2018,1,29,15,100.34
2018-01-29 16:00:00,2018,1,29,16,111.34
2018-01-29 17:00:00,2018,1,29,17,115.95
2018-01-29 18:00:00,2018,1,29,18,115.26
2018-01-29 19:00:00,2018,1,29,19,110.04
2018-01-29 20:00:00,2018,1,29,20,106.22
2018-01-29 21:00:00,2018,1,29,21,100.95
2018-01-29 22:00:00,2018,1,29,22,93.96
2018-01-29 23:00:00,2018,1,29,23,87.62
2018-01-30 00:00:00,2018,1,30,0,82.94
2018-01-30 01:00:00,2018,1,30,1,82.73
2018-01-30 02:00:00,2018,1,30,2,84.05
2018-01-30 03:00:00,2018,1,30,3,90.48
2018-01-30 04:00:00,2018,1,30,4,104.18
2018-01-30 05:00:00,2018,1,30,5,104.95
2018-01-30 06:00:00,2018,1,30,6,93.04
2018-01-30 07:00:00,2018,1,30,7,78.6
2018-01-30 08:00:00,2018,1,30,8,65.88
2018-01-30 09:00:00,2018,1,30,9,60.66
2018-01-30 10:00:00,2018,1,30,10,60.08
2018-01-30 11:00:00,2018,1,30,11,58.71
2018-01-30 12:00:00,2018,1,30,12,57.83
2018-01-30 13:00:00,2018,1,30,13,56.73
2018-01-30 14:00:00,2018,1,30,14,67.15
2018-01-30 15:00:00,2018,1,30,15,80.76
2018-01-30 16:00:00,2018,1,30,16,90.44
2018-01-30 17:00:00,2018,1,30,17,95.98
2018-01-30 18:00:00,2018,1,30,18,92.22
2018-01-30 19:00:00,2018,1,30,19,89.8
2018-01-30 20:00:00,2018,1,30,20,78.68
2018-01-30 21:00:00,2018,1,30,21,73.75
2018-01-30 22:00:00,2018,1,30,22,72.62
2018-01-30 23:00:00,2018,1,30,23,69.09
2018-01-31 00:00:00,2018,1,31,0,70.18
2018-01-31 01:00:00,2018,1,31,1,72.87
2018-01-31 02:00:00,2018,1,31,2,80.37
2018-01-31 03:00:00,2018,1,31,3,93.5
2018-01-31 04:00:00,2018,1,31,4,105.19
2018-01-31 05:00:00,2018,1,31,5,103.81
2018-01-31 07:00:00,2018,1,31,7,77.51
2018-01-31 08:00:00,2018,1,31,8,62.46
2018-01-31 09:00:00,2018,1,31,9,58.78
2018-01-31 10:00:00,2018,1,31,10,54.94
2018-01-31 14:00:00,2018,1,31,14,58.82
2018-01-31 15:00:00,2018,1,31,15,77.55
2018-01-31 16:00:00,2018,1,31,16,88.21
2018-01-31 17:00:00,2018,1,31,17,96.43
2018-01-31 18:00:00,2018,1,31,18,99.38
2018-01-31 19:00:00,2018,1,31,19,98.8
2018-01-31 20:00:00,2018,1,31,20,88.91
2018-01-31 21:00:00,2018,1,31,21,82.94
2018-01-31 22:00:00,2018,1,31,22,79.62
2018-01-31 23:00:00,2018,1,31,23,77.62
2018-02-01 00:00:00,2018,2,1,0,78.03
2018-02-01 01:00:00,2018,2,1,1,80.21
2018-02-01 02:00:00,2018,2,1,2,89.56
2018-02-01 03:00:00,2018,2,1,3,97.93
2018-02-01 04:00:00,2018,2,1,4,107.89
2018-02-01 05:00:00,2018,2,1,5,114.7
2018-02-01 06:00:00,2018,2,1,6,107.39
2018-02-01 07:00:00,2018,2,1,7,89.97
2018-02-01 08:00:00,2018,2,1,8,76.34
2018-02-01 09:00:00,2018,2,1,9,68.52
2018-02-01 10:00:00,2018,2,1,10,60.74
2018-02-01 11:00:00,2018,2,1,11,55.77
2018-02-01 12:00:00,2018,2,1,12,57.81
2018-02-01 13:00:00,2018,2,1,13,63.79
2018-02-01 14:00:00,2018,2,1,14,68.71
2018-02-01 15:00:00,2018,2,1,15,84.7
2018-02-01 16:00:00,2018,2,1,16,92.63
2018-02-01 17:00:00,2018,2,1,17,97.19
2018-02-01 18:00:00,2018,2,1,18,97.36
2018-02-01 19:00:00,2018,2,1,19,100.57
2018-02-01 20:00:00,2018,2,1,20,91.29
2018-02-01 22:00:00,2018,2,1,22,77.59
2018-02-01 23:00:00,2018,2,1,23,73.04
2018-02-02 00:00:00,2018,2,2,0,74.68
2018-02-02 01:00:00,2018,2,2,1,76.89
2018-02-02 02:00:00,2018,2,2,2,79.35
2018-02-02 03:00:00,2018,2,2,3,94.26
2018-02-02 04:00:00,2018,2,2,4,106.38
2018-02-02 05:00:00,2018,2,2,5,111.5
2018-02-02 06:00:00,2018,2,2,6,99.85
2018-02-02 07:00:00,2018,2,2,7,82.14
2018-02-02 08:00:00,2018,2,2,8,66.84
2018-02-02 09:00:00,2018,2,2,9,61.93
2018-02-02 10:00:00,2018,2,2,10,57.95
2018-02-02 11:00:00,2018,2,2,11,55.39
2018-02-02 12:00:00,2018,2,2,12,53.74
2018-02-02 13:00:00,2018,2,2,13,56.44
2018-02-02 14:00:00,2018,2,2,14,70.33
2018-02-02 15:00:00,2018,2,2,15,84.93
2018-02-02 16:00:00,2018,2,2,16,91.28
2018-02-02 17:00:00,2018,2,2,17,96.55
2018-02-02 18:00:00,2018,2,2,18,98.94
2018-02-02 19:00:00,2018,2,2,19,96.17
2018-02-02 20:00:00,2018,2,2,20,85.49
2018-02-02 21:00:00,2018,2,2,21,81.65
2018-02-02 22:00:00,2018,2,2,22,76.7
2018-02-02 23:00:00,2018,2,2,23,74.84
2018-02-03 00:00:00,2018,2,3,0,72.49
2018-02-03 01:00:00,2018,2,3,1,71.85
2018-02-03 02:00:00,2018,2,3,2,77.83
2018-02-03 03:00:00,2018,2,3,3,82.63
2018-02-03 04:00:00,2018,2,3,4,99.42
2018-02-03 05:00:00,2018,2,3,5,100.91
2018-02-03 06:00:00,2018,2,3,6,91.68
2018-02-03 11:00:00,2018,2,3,11,59.89
2018-02-03 21:00:00,2018,2,3,21,78.77
2018-02-03 22:00:00,2018,2,3,22,80.62
2018-02-03 23:00:00,2018,2,3,23,74.56
2018-02-04 00:00:00,2018,2,4,0,70.22
2018-02-04 01:00:00,2018,2,4,1,71.12
2018-02-04 02:00:00,2018,2,4,2,73.56
2018-02-04 03:00:00,2018,2,4,3,80.43
2018-02-04 04:00:00,2018,2,4,4,83.85
2018-02-04 05:00:00,2018,2,4,5,86.4
2018-02-04 06:00:00,2018,2,4,6,82.03
2018-02-04 07:00:00,2018,2,4,7,71.94
2018-02-04 08:00:00,2018,2,4,8,61.62
2018-02-04 09:00:00,2018,2,4,9,58.18
2018-02-04 10:00:00,2018,2,4,10,55.34
2018-02-04 11:00:00,2018,2,4,11,48.3
2018-02-04 12:00:00,2018,2,4,12,46.92
2018-02-04 14:00:00,2018,2,4,14,57.09
2018-02-04 15:00:00,2018,2,4,15,72.91
2018-02-04 16:00:00,2018,2,4,16,83.25
2018-02-04 17:00:00,2018,2,4,17,86.29
2018-02-04 18:00:00,2018,2,4,18,85.02
2018-02-04 19:00:00,2018,2,4,19,85.87
2018-02-04 20:00:00,2018,2,4,20,74.24
2018-02-04 21:00:00,2018,2,4,21,69.19
2018-02-04 22:00:00,2018,2,4,22,65.37
2018-02-04 23:00:00,2018,2,4,23,61.64
2018-02-05 01:00:00,2018,2,5,1,63.66
2018-02-05 02:00:00,2018,2,5,2,67.45
2018-02-05 03:00:00,2018,2,5,3,79.17
2018-02-05 04:00:00,2018,2,5,4,88.5
2018-02-05 05:00:00,2018,2,5,5,96.52
2018-02-05 06:00:00,2018,2,5,6,93.79
2018-02-05 07:00:00,2018,2,5,7,82.08
2018-02-05 08:00:00,2018,2,5,8,72.81
2018-02-05 09:00:00,2018,2,5,9,58.19
2018-02-05 10:00:00,2018,2,5,10,53.68
2018-02-05 11:00:00,2018,2,5,11,55.74
2018-02-05 12:00:00,2018,2,5,12,53.43
2018-02-05 13:00:00,2018,2,5,13,61.31
2018-02-05 14:00:00,2018,2,5,14,66.06
2018-02-05 15:00:00,2018,2,5,15,75.05
2018-02-05 16:00:00,2018,2,5,16,87.31
2018-02-05 17:00:00,2018,2,5,17,91.84
2018-02-05 18:00:00,2018,2,5,18,91.23
2018-02-05 19:00:00,2018,2,5,19,88.04
2018-02-05 20:00:00,2018,2,5,20,78.92
2018-02-05 21:00:00,2018,2,5,21,76.19
2018-02-05 22:00:00,2018,2,5,22,72.09
2018-02-05 23:00:00,2018,2,5,23,70.43
2018-02-06 00:00:00,2018,2,6,0,69.13
2018-02-06 01:00:00,2018,2,6,1,72.8
2018-02-06 02:00:00,2018,2,6,2,72.15
2018-02-06 03:00:00,2018,2,6,3,78.18
2018-02-06 04:00:00,2018,2,6,4,86.68
2018-02-06 05:00:00,2018,2,6,5,99.37
2018-02-06 06:00:00,2018,2,6,6,87.82
2018-02-06 07:00:00,2018,2,6,7,76.05
2018-02-06 08:00:00,2018,2,6,8,69.68
2018-02-06 09:00:00,2018,2,6,9,67.38
2018-02-06 10:00:00,2018,2,6,10,60.65
2018-02-06 11:00:00,2018,2,6,11,55.3
2018-02-06 12:00:00,2018,2,6,12,56.74
2018-02-06 13:00:00,2018,2,6,13,60.44
2018-02-06 14:00:00,2018,2,6,14,68.59
2018-02-06 15:00:00,2018,2,6,15,73.9
2018-02-06 16:00:00,2018,2,6,16,82.28
2018-02-06 17:00:00,2018,2,6,17,83.42
2018-02-06 18:00:00,2018,2,6,18,84.23
2018-02-06 19:00:00,2018,2,6,19,79.87
2018-02-06 20:00:00,2018,2,6,20,75.24
2018-02-06 21:00:00,2018,2,6,21,71.49
2018-02-06 22:00:00,2018,2,6,22,66.21
2018-02-06 23:00:00,2018,2,6,23,64.2
2018-02-07 01:00:00,2018,2,7,1,61.68
2018-02-07 02:00:00,2018,2,7,2,67.02
2018-02-07 03:00:00,2018,2,7,3,78.9
2018-02-07 04:00:00,2018,2,7,4,81.18
2018-02-07 05:00:00,2018,2,7,5,87.41
2018-02-07 06:00:00,2018,2,7,6,86.42
2018-02-07 07:00:00,2018,2,7,7,69.06
2018-02-07 08:00:00,2018,2,7,8,66.77
2018-02-07 09:00:00,2018,2,7,9,59.54
2018-02-07 10:00:00,2018,2,7,10,51.26
2018-02-07 14:00:00,2018,2,7,14,64.4
2018-02-07 15:00:00,2018,2,7,15,70.66
2018-02-07 16:00:00,2018,2,7,16,75.58
2018-02-07 18:00:00,2018,2,7,18,79.45
2018-02-07 19:00:00,2018,2,7,19,80.84
2018-02-07 20:00:00,2018,2,7,20,72.96
2018-02-07 21:00:00,2018,2,7,21,68.58
2018-02-07 22:00:00,2018,2,7,22,65.96
2018-02-07 23:00:00,2018,2,7,23,61.71
2018-02-08 00:00:00,2018,2,8,0,63.06
2018-02-08 01:00:00,2018,2,8,1,66.48
2018-02-08 02:00:00,2018,2,8,2,71.68
2018-02-08 03:00:00,2018,2,8,3,84.23
2018-02-08 04:00:00,2018,2,8,4,89.33
2018-02-08 05:00:00,2018,2,8,5,96.57
2018-02-08 06:00:00,2018,2,8,6,83.62
2018-02-08 10:00:00,2018,2,8,10,48.79
2018-02-08 11:00:00,2018,2,8,11,48.78
2018-02-08 12:00:00,2018,2,8,12,43.51
2018-02-08 13:00:00,2018,2,8,13,44.04
2018-02-08 14:00:00,2018,2,8,14,58.52
2018-02-08 15:00:00,2018,2,8,15,67.72
2018-02-08 16:00:00,2018,2,8,16,80.1
2018-02-08 17:00:00,2018,2,8,17,90.03
2018-02-08 18:00:00,2018,2,8,18,85.32
2018-02-08 19:00:00,2018,2,8,19,85.7
2018-02-08 20:00:00,2018,2,8,20,70.61
2018-02-08 21:00:00,2018,2,8,21,66.67
2018-02-08 22:00:00,2018,2,8,22,62.59
2018-02-08 23:00:00,2018,2,8,23,61.69
2018-02-09 00:00:00,2018,2,9,0,62.75
