,date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
332,1607461200,5,2216.34,0.0,72.66,28.61,56.74,209.01,249.32,26.6
333,1607464800,5,2056.12,0.01,65.8,23.25,54.84,201.84,237.04,25.33
334,1607468400,5,1949.31,0.08,61.69,16.27,53.41,195.06,227.02,24.32
335,1607472000,5,1869.2,0.39,59.63,9.57,51.02,182.3,212.44,24.07
336,1607475600,5,1762.39,1.15,58.26,5.99,48.64,164.11,192.9,24.83
337,1607479200,5,2189.64,11.62,62.38,0.58,57.22,178.0,211.99,34.96
338,1607482800,5,2937.32,38.0,67.86,2.24,72.48,212.63,255.05,47.12
339,1607486400,5,3257.75,50.07,79.51,11.98,79.16,227.67,271.94,51.17
340,1607490000,5,3257.75,40.23,97.33,31.83,85.83,236.59,279.51,51.68
341,1607493600,5,3124.24,24.36,106.93,73.67,93.46,245.86,286.1,49.65
342,1607497200,5,3177.64,13.41,111.04,141.62,102.04,285.69,325.27,47.62
343,1607500800,5,3471.37,9.16,126.12,211.72,108.72,381.08,427.64,43.57
344,1607504400,5,3017.43,6.09,122.01,254.63,100.14,431.34,485.92,29.89
345,1607508000,5,2349.85,3.05,87.74,297.55,82.02,424.73,489.61,17.73
346,1607511600,5,2056.12,1.06,63.75,317.57,70.57,396.54,466.79,13.93
347,1607515200,5,1695.63,0.25,53.47,266.08,61.99,313.95,376.76,12.03
348,1607518800,5,1468.66,0.01,53.47,185.97,53.88,240.33,294.85,12.67
349,1607522400,5,1562.12,0.0,59.63,127.32,51.02,210.1,267.39,17.48
350,1607526000,5,1869.2,0.0,69.23,87.98,54.36,209.57,276.96,24.83
351,1607529600,5,2696.99,0.0,97.33,49.35,70.57,252.65,334.86,38.0
352,1607533200,5,3845.22,1.22,135.72,12.34,92.51,329.39,432.2,55.73
353,1607536800,5,4592.9,12.74,143.95,0.23,110.63,378.43,491.78,66.88
354,1607540400,5,4806.52,24.14,141.2,0.0,123.98,398.07,514.72,72.96
355,1607544000,5,5447.39,35.76,152.17,0.0,144.96,454.27,573.28,82.08
356,1607547600,5,5981.45,40.23,160.4,0.0,156.4,511.24,625.76,83.09
357,1607551200,5,5928.04,37.1,154.91,0.0,146.87,529.34,636.38,71.94
358,1607554800,5,5073.55,23.25,132.98,0.02,109.67,494.55,583.84,47.12
359,1607558400,5,3685.0,6.37,95.96,1.65,68.67,411.65,474.6,22.55
360,1607562000,5,2082.82,0.0,47.98,28.97,57.22,314.4,351.78,8.11
361,1607565600,5,2136.23,0.04,50.72,24.32,62.94,322.65,360.1,12.67
362,1607569200,5,2883.91,5.98,78.14,7.33,87.74,379.47,425.53,25.08
363,1607572800,5,3898.62,21.68,108.3,13.23,122.07,462.8,521.5,37.49
364,1607576400,5,5020.14,29.5,152.17,36.12,158.31,565.72,638.82,48.13
365,1607580000,5,6408.69,21.23,211.12,123.02,196.46,757.87,848.68,56.24
366,1607583600,5,6301.88,10.62,205.64,286.1,207.9,921.64,1020.58,37.49
367,1607587200,5,4432.68,4.97,130.24,377.66,160.22,817.74,905.9,14.69
368,1607590800,5,2563.48,2.68,71.29,337.6,100.14,543.16,612.27,8.11
369,1607594400,5,1415.25,1.68,44.55,226.02,57.22,314.8,366.98,5.89
370,1607598000,5,1094.82,0.91,40.1,140.19,39.58,238.62,284.82,4.81
371,1607601600,5,1174.93,0.15,42.5,105.86,32.9,237.53,281.99,5.13
372,1607605200,5,1375.2,0.0,48.67,90.12,32.42,252.65,297.1,7.35
373,1607608800,5,1535.42,0.0,51.41,85.12,37.19,265.01,312.18,10.26
374,1607612400,5,1655.58,0.0,51.41,85.12,43.87,274.84,326.72,12.67
375,1607616000,5,2136.23,0.0,66.49,70.1,59.61,311.84,369.79,20.27
376,1607619600,5,2990.72,0.0,93.22,42.92,82.97,367.16,433.43,34.45
377,1607623200,5,3578.19,0.03,111.04,23.96,102.04,396.17,465.18,44.08
378,1607626800,5,3391.27,0.03,106.93,19.85,103.95,365.35,424.09,40.53
379,1607630400,5,2670.29,0.0,84.31,30.04,92.51,293.89,336.29,30.91
380,1607634000,5,1976.01,0.0,61.69,43.63,78.2,232.68,261.05,22.8
381,1607637600,5,1575.47,0.0,49.35,47.21,73.43,217.08,237.93,15.96
382,1607641200,5,1535.42,0.0,50.72,35.76,84.88,246.94,266.36,11.02
383,1607644800,5,1588.82,0.09,61.01,17.52,109.67,280.81,300.39,7.41
384,1607648400,5,1441.96,0.59,70.6,7.51,135.42,265.52,282.54,4.88
385,1607652000,5,1482.01,1.82,72.66,4.02,123.98,254.3,273.62,8.36
386,1607655600,5,1482.01,3.33,70.6,4.78,97.28,233.78,256.08,11.78
387,1607659200,5,1468.66,5.87,67.17,15.02,82.97,206.46,227.3,13.55
388,1607662800,5,1562.12,8.38,70.6,27.18,90.6,193.08,213.45,16.47
389,1607666400,5,1655.58,10.28,77.46,39.34,107.77,189.0,210.08,19.0
390,1607670000,5,1495.36,9.5,76.08,56.51,109.67,175.19,194.9,15.83
391,1607673600,5,1201.63,7.04,67.86,77.96,103.0,153.53,168.8,10.39
392,1607677200,5,1121.52,5.81,64.43,92.98,105.86,148.45,160.99,8.23
393,1607680800,5,1041.41,3.8,59.63,103.0,99.18,142.11,154.99,7.28
394,1607684400,5,988.01,2.21,56.21,104.43,83.92,134.17,148.84,7.98
395,1607688000,5,1001.36,0.8,59.63,91.55,75.34,126.88,143.1,9.12
396,1607691600,5,1268.39,0.02,74.71,62.94,74.39,132.1,152.84,13.93
397,1607695200,5,1682.28,0.0,89.11,37.91,71.53,148.38,178.53,21.28
398,1607698800,5,1895.9,0.01,82.94,31.83,64.85,156.74,195.05,25.08
399,1607702400,5,2029.42,0.0,77.46,31.47,63.9,165.25,208.23,27.11
400,1607706000,5,1976.01,0.0,70.6,32.9,63.9,163.97,205.53,25.84
401,1607709600,5,1655.58,0.0,60.32,36.12,58.65,143.88,178.38,20.27
402,1607713200,5,1148.22,0.0,46.61,43.27,50.07,111.28,133.36,11.65
403,1607716800,5,907.9,0.0,37.36,50.78,44.82,96.68,110.57,7.16
404,1607720400,5,814.44,0.0,31.53,57.94,43.39,89.69,99.46,5.45
405,1607724000,5,747.68,0.0,28.45,62.94,43.39,81.34,88.81,4.81
406,1607727600,5,720.98,0.0,28.1,63.66,44.35,74.67,81.37,4.88
407,1607731200,5,720.98,0.0,29.82,62.23,48.64,71.04,77.45,5.13
408,1607734800,5,787.74,0.0,34.27,55.08,54.36,74.78,81.84,6.21
409,1607738400,5,1014.71,0.0,43.87,41.84,60.56,87.73,97.97,10.13
410,1607742000,5,1348.5,1.82,58.26,27.18,68.67,105.45,120.97,15.33
411,1607745600,5,1602.17,9.61,63.06,26.11,77.25,119.09,139.05,19.0
412,1607749200,5,1655.58,14.53,62.38,37.19,85.83,126.97,149.71,20.52
413,1607752800,5,1535.42,13.3,59.63,59.37,92.51,130.97,153.44,19.51
414,1607756400,5,1348.5,8.49,53.47,89.41,82.02,131.66,153.53,16.21
415,1607760000,5,1094.82,4.19,42.16,103.0,54.36,108.18,127.82,12.41
416,1607763600,5,894.55,2.1,35.64,91.55,37.19,77.7,94.29,9.75
417,1607767200,5,734.33,1.01,28.79,77.96,25.99,62.99,78.21,7.16
418,1607770800,5,687.6,0.74,25.71,73.67,21.46,59.22,72.36,5.76
419,1607774400,5,694.28,0.31,27.76,65.8,20.5,56.99,69.16,5.19
420,1607778000,5,747.68,0.01,32.9,55.79,25.75,58.63,68.92,5.26
421,1607781600,5,934.6,0.0,41.47,40.77,33.38,67.5,79.04,8.11
422,1607785200,5,1161.58,0.01,48.67,28.97,43.87,81.74,95.56,11.53
423,1607788800,5,1375.2,0.03,52.78,22.89,57.7,97.51,114.85,15.33
424,1607792400,5,1482.01,0.09,53.47,17.7,64.85,106.4,127.25,17.73
425,1607796000,5,1482.01,0.15,52.78,14.48,65.8,104.37,126.66,17.73
426,1607799600,5,1335.14,0.11,50.72,14.13,63.9,93.67,113.92,14.82
427,1607803200,5,1188.28,0.06,47.98,15.91,61.99,83.35,101.07,12.29
428,1607806800,5,1081.47,0.03,45.24,17.52,62.94,77.71,93.0,10.77
429,1607810400,5,1121.52,0.08,43.87,15.02,59.13,80.42,96.39,11.4
430,1607814000,5,1241.68,0.34,43.53,9.12,52.93,86.04,105.18,13.93
431,1607817600,5,1348.5,1.52,44.55,3.31,53.88,92.71,114.08,16.47
432,1607821200,5,1522.06,6.37,45.93,0.31,61.04,105.55,129.3,20.52
433,1607824800,5,1895.9,18.11,45.93,0.01,65.8,130.39,160.54,25.59
434,1607828400,5,1976.01,25.48,46.61,0.09,62.94,137.38,170.15,25.08
435,1607832000,5,1388.55,9.84,50.04,3.26,64.85,121.87,143.5,15.45
436,1607835600,5,1268.39,4.58,52.09,17.88,72.48,123.92,142.01,13.68
437,1607839200,5,1148.22,4.3,50.04,35.05,79.16,117.32,133.02,12.79
438,1607842800,5,974.66,3.52,45.24,55.79,75.34,103.55,116.12,10.13
439,1607846400,5,907.9,2.18,43.53,65.8,65.8,88.98,100.21,9.12
440,1607850000,5,894.55,1.62,45.93,62.94,61.04,79.62,91.72,9.63
441,1607853600,5,801.09,1.2,42.16,59.37,50.07,66.86,80.0,8.23
442,1607857200,5,707.63,0.76,35.64,55.79,39.58,54.19,67.51,6.78
443,1607860800,4,667.57,0.23,31.87,52.93,33.38,46.85,59.55,5.95
444,1607864400,4,714.3,0.01,33.59,46.49,32.9,47.77,59.87,6.59
445,1607868000,5,827.79,0.0,37.36,38.98,36.72,54.37,67.75,8.87
446,1607871600,5,947.95,0.0,40.78,32.54,41.49,65.02,80.75,11.53
447,1607875200,5,1148.22,0.01,47.98,26.82,52.45,83.6,102.15,15.07
448,1607878800,5,1348.5,0.03,52.09,22.71,61.99,103.68,125.04,17.73
449,1607882400,5,1361.85,0.02,50.72,22.53,62.94,113.07,134.66,16.47
450,1607886000,5,1214.98,0.01,45.24,25.75,57.7,108.37,125.77,11.78
451,1607889600,5,1121.52,0.01,45.24,25.75,60.56,105.27,118.95,9.63
452,1607893200,5,1134.87,0.02,50.72,22.17,71.53,110.79,123.34,9.88
453,1607896800,5,1174.93,0.04,56.21,18.24,83.92,118.16,129.33,9.5
454,1607900400,5,1174.93,0.07,62.38,16.27,99.18,123.71,132.76,8.36
455,1607904000,5,1121.52,0.09,66.49,15.91,106.81,124.13,131.74,6.71
456,1607907600,5,1054.76,0.11,67.86,16.99,107.77,120.3,127.26,5.64
457,1607911200,5,1188.28,0.37,71.29,13.23,109.67,128.41,137.17,7.73
458,1607914800,5,1388.55,1.72,76.08,8.4,108.72,141.93,152.5,9.25
459,1607918400,5,1575.47,6.04,80.2,7.06,122.07,155.63,167.21,9.75
460,1607922000,5,1762.39,14.98,87.05,6.53,150.68,169.42,182.62,11.02
461,1607925600,5,1789.09,22.8,90.48,6.71,164.03,169.33,182.64,11.65
462,1607929200,5,1682.28,29.06,87.74,15.91,158.31,164.09,176.71,11.78
463,1607932800,5,1588.82,29.95,90.48,27.9,158.31,158.86,171.49,11.27
464,1607936400,5,1548.77,29.06,94.59,43.27,165.94,162.04,175.25,10.51
465,1607940000,5,1548.77,24.36,105.56,55.79,177.38,173.52,189.31,9.88
466,1607943600,5,1562.12,14.75,111.04,57.94,164.03,186.73,208.62,10.26
467,1607947200,5,1295.09,3.33,85.68,59.37,100.14,154.69,180.56,9.88
468,1607950800,5,1108.17,0.05,58.95,59.37,56.27,129.51,156.13,10.13
469,1607954400,5,1121.52,0.0,48.67,62.23,47.68,135.63,162.08,10.77
470,1607958000,5,1201.63,0.0,48.67,62.94,53.41,156.2,184.42,9.88
471,1607961600,5,1401.9,0.0,58.95,51.5,67.71,179.52,209.92,10.13
472,1607965200,5,1682.28,0.0,68.55,39.7,83.92,202.61,234.84,12.29
473,1607968800,5,1815.8,0.0,68.55,34.69,90.6,213.98,246.15,12.29
474,1607972400,5,1628.88,0.0,61.01,33.98,85.83,206.12,234.33,8.11
475,1607976000,5,1415.25,0.0,54.15,33.62,82.02,196.95,220.32,4.43
476,1607979600,5,1308.44,0.0,48.67,31.11,81.06,196.53,216.93,3.2
477,1607983200,5,1268.39,0.01,46.61,28.25,81.06,198.95,218.24,2.95
478,1607986800,5,1255.04,0.01,45.24,27.18,81.06,200.39,219.22,3.36
479,1607990400,5,1268.39,0.01,46.61,26.82,80.11,197.08,215.39,4.62
480,1607994000,5,1335.14,0.02,50.04,23.96,79.16,194.6,213.52,7.35
481,1607997600,5,1628.88,0.5,63.06,12.88,82.97,205.15,228.93,13.68
482,1608001200,5,2082.82,9.72,74.71,8.05,93.46,226.76,258.44,21.03
483,1608004800,5,2456.67,23.92,78.14,20.39,105.86,246.13,284.78,25.84
484,1608008400,5,2643.59,26.15,83.63,39.7,114.44,262.2,307.34,28.37
485,1608012000,5,2510.07,17.88,85.0,80.82,115.4,275.33,324.66,27.36
486,1608015600,5,1628.88,8.49,61.69,137.33,101.09,225.27,260.13,13.93
487,1608019200,5,1081.47,3.8,35.3,170.23,64.85,173.17,197.2,7.16
488,1608022800,5,907.9,2.46,25.02,170.23,43.87,143.84,164.2,5.95
489,1608026400,5,814.44,1.69,20.39,165.94,33.85,133.13,152.35,4.94
490,1608030000,5,827.79,1.31,23.99,160.22,38.15,137.81,156.91,4.12
491,1608033600,5,867.84,0.66,34.96,137.33,45.78,136.46,155.79,3.33
492,1608037200,5,921.25,0.02,41.81,115.87,49.59,131.93,151.82,3.74
493,1608040800,5,947.95,0.0,39.76,110.15,47.21,125.78,147.26,5.19
494,1608044400,5,947.95,0.0,34.96,107.29,44.35,117.89,140.79,6.27
495,1608048000,5,988.01,0.0,34.62,101.57,47.21,114.63,137.4,7.98
496,1608051600,5,1041.41,0.0,36.67,90.12,53.41,116.6,138.52,9.63
497,1608055200,5,1054.76,0.0,37.7,80.11,61.04,116.15,136.2,9.37
498,1608058800,5,974.66,0.0,37.7,70.81,70.57,116.56,133.26,6.46
499,1608062400,5,961.3,0.0,38.04,62.23,77.25,122.82,137.38,5.07
500,1608066000,5,1001.36,0.0,37.7,57.94,74.39,128.8,142.71,5.64
501,1608069600,5,1014.71,0.0,36.67,55.79,66.76,128.74,142.54,6.84
502,1608073200,5,1014.71,0.0,34.96,52.93,59.13,121.99,135.8,8.23
503,1608076800,5,1014.71,0.0,34.62,47.21,56.27,114.57,128.41,8.99
504,1608080400,5,1041.41,0.0,37.7,37.91,59.61,111.51,125.94,9.88
505,1608084000,5,1295.09,0.16,52.78,20.56,73.43,123.42,141.81,14.19
506,1608087600,5,1708.98,6.54,70.6,4.87,93.46,147.11,171.79,20.01
507,1608091200,5,2056.12,22.35,76.08,4.78,113.49,169.37,199.38,23.81
508,1608094800,5,2216.34,33.08,78.14,7.15,131.61,184.98,218.93,25.84
509,1608098400,5,2162.93,33.98,80.88,12.16,148.77,191.61,227.43,25.84
510,1608102000,5,1815.8,22.13,80.88,29.33,139.24,183.01,217.93,20.27
511,1608105600,5,1321.79,8.83,61.01,73.67,91.55,156.02,186.82,12.79
512,1608109200,5,988.01,4.25,38.39,114.44,56.27,126.94,151.48,8.74
513,1608112800,5,834.47,2.71,26.05,131.61,36.24,111.84,133.8,6.84
514,1608116400,5,867.84,1.51,26.39,140.19,30.99,122.05,144.36,6.33
515,1608120000,5,961.3,0.41,32.22,148.77,33.85,144.37,167.5,5.7
516,1608123600,5,1134.87,0.01,42.5,133.04,46.25,166.66,190.99,5.45
517,1608127200,5,1295.09,0.0,51.41,110.15,59.61,180.6,206.96,6.46
518,1608130800,5,1388.55,0.0,51.41,100.14,66.76,188.85,217.4,8.23
519,1608134400,5,1482.01,0.0,50.04,87.98,71.53,189.14,217.43,11.02
520,1608138000,5,1535.42,0.0,48.67,73.67,70.57,180.53,208.25,13.3
521,1608141600,5,1495.36,0.0,47.3,60.8,63.9,160.52,186.68,14.31
522,1608145200,5,1281.74,0.0,42.16,52.21,53.88,131.07,152.61,12.29
523,1608148800,5,1094.82,0.0,36.33,47.92,47.68,111.08,128.17,10.13
524,1608152400,5,1001.36,0.0,32.22,44.35,45.3,103.25,117.77,9.25
525,1608156000,5,961.3,0.0,30.5,38.98,43.87,102.18,115.89,8.87
526,1608159600,5,988.01,0.0,32.22,31.11,45.78,108.01,121.9,8.99
527,1608163200,5,1054.76,0.04,37.36,21.28,50.55,120.45,135.12,9.63
528,1608166800,5,1174.93,0.44,45.93,10.46,57.22,140.55,157.4,11.15
529,1608170400,5,1535.42,4.81,58.26,1.7,69.62,174.94,197.71,16.97
530,1608174000,5,2002.72,16.99,68.55,1.63,85.83,212.69,242.96,23.31
531,1608177600,5,2296.45,27.72,75.4,5.81,99.18,238.45,273.62,27.11
532,1608181200,5,2456.67,30.85,85.0,9.92,112.53,259.53,298.89,30.65
533,1608184800,5,2510.07,25.71,100.08,14.84,133.51,277.47,317.78,32.17
534,1608188400,5,2456.67,20.56,113.79,37.55,160.22,307.02,347.87,30.91
535,1608192000,5,2323.15,13.64,108.3,97.28,152.59,341.24,386.82,24.83
536,1608195600,5,1789.09,6.76,74.03,155.93,102.04,312.08,356.79,15.83
537,1608199200,5,1214.98,3.05,39.76,154.5,50.55,219.39,257.11,9.88
538,1608202800,5,1014.71,1.73,32.22,127.32,30.52,160.97,192.67,8.36
539,1608206400,5,1014.71,0.59,35.99,110.15,26.7,143.53,172.72,7.79
540,1608210000,5,1108.17,0.02,40.1,107.29,29.8,152.32,181.83,8.23
541,1608213600,5,1241.68,0.0,41.47,113.01,38.15,174.55,206.97,8.74
542,1608217200,5,1375.2,0.0,45.24,103.0,49.11,192.58,228.89,8.74
543,1608220800,5,1562.12,0.0,52.78,80.82,57.7,203.99,242.86,11.02
544,1608224400,5,1842.5,0.0,59.63,60.8,60.08,212.81,253.64,16.72
545,1608228000,5,2029.42,0.0,63.06,47.21,58.65,217.91,259.44,20.27
546,1608231600,5,1895.9,0.0,57.58,41.13,53.88,204.17,240.61,17.48
547,1608235200,5,1575.47,0.0,48.67,38.98,50.55,180.74,209.75,13.81
548,1608238800,5,1348.5,0.0,41.47,35.76,51.5,164.68,187.87,11.91
549,1608242400,5,1295.09,0.01,39.76,27.18,51.5,160.22,181.83,12.16
550,1608246000,5,1428.6,0.17,42.16,14.48,49.59,166.76,190.31,13.3
551,1608249600,5,1562.12,2.38,45.24,3.0,49.59,173.26,198.07,13.93
552,1608253200,5,1735.69,11.4,45.24,0.04,50.55,182.07,209.54,15.71
553,1608256800,5,2269.75,29.95,46.61,0.12,61.99,208.64,245.16,25.08
554,1608260400,5,2883.91,53.2,51.41,3.22,79.16,238.15,282.78,33.95
555,1608264000,5,2990.72,58.12,65.8,12.7,93.46,245.54,290.24,35.97
556,1608267600,5,3044.13,45.6,90.48,32.9,105.86,262.55,307.23,37.49
557,1608271200,5,3017.43,27.49,109.67,77.96,120.16,294.9,339.53,37.49
558,1608274800,5,3257.75,16.76,128.87,143.05,141.14,380.5,431.68,38.51
559,1608278400,5,3337.86,12.18,131.61,200.27,148.77,457.24,517.7,34.45
560,1608282000,5,2643.59,7.94,102.82,217.44,115.4,417.94,480.58,24.32
561,1608285600,5,1762.39,4.36,61.01,191.69,64.85,301.61,358.08,15.2
562,1608289200,5,1361.85,2.82,48.67,147.34,40.53,225.59,271.8,12.16
563,1608292800,5,1188.28,1.15,48.67,111.58,31.47,180.68,218.53,10.26
564,1608296400,5,1134.87,0.24,47.3,95.84,31.95,163.06,196.36,9.75
565,1608300000,5,1335.14,0.0,50.04,87.26,37.19,177.73,213.89,11.78
566,1608303600,5,1548.77,0.0,52.78,78.68,44.82,202.62,243.57,13.05
567,1608307200,5,1895.9,0.0,64.43,57.22,55.79,232.68,277.69,16.09
568,1608310800,5,2323.15,0.0,75.4,36.48,67.71,266.52,315.71,20.01
569,1608314400,5,2563.48,0.06,80.88,21.99,74.39,288.64,340.07,20.52
570,1608318000,5,2483.37,0.2,80.2,14.84,68.67,281.3,329.96,17.23
571,1608321600,5,2323.15,0.15,74.03,12.7,57.7,262.44,306.95,14.95
572,1608325200,5,2162.93,0.14,63.06,12.34,51.02,247.4,287.28,15.45
573,1608328800,5,2056.12,0.25,56.21,10.01,50.07,238.6,274.34,17.23
574,1608332400,5,1895.9,0.55,50.72,7.06,46.25,222.61,253.75,15.71
575,1608336000,5,1682.28,1.34,46.61,3.93,41.01,201.73,228.09,12.92
576,1608339600,5,1562.12,2.74,44.55,2.19,37.67,186.76,210.39,13.05
577,1608343200,5,1895.9,12.07,46.61,0.22,42.92,202.9,231.45,20.27
578,1608346800,5,2483.37,31.74,51.41,1.57,54.36,233.71,269.25,28.63
579,1608350400,5,2696.99,41.57,57.58,11.8,57.7,239.42,275.87,32.17
580,1608354000,5,2483.37,31.74,65.8,30.4,54.84,222.87,256.49,32.17
581,1608357600,5,2082.82,17.66,64.43,67.23,51.02,204.47,233.88,27.11
582,1608361200,5,1895.9,8.61,58.26,123.02,54.36,208.73,235.41,24.07
583,1608364800,5,2109.53,5.98,61.01,175.95,62.94,246.03,274.65,25.08
584,1608368400,5,2296.45,5.2,70.6,211.72,77.25,285.63,318.96,24.83
585,1608372000,5,2082.82,3.97,72.66,223.16,86.78,286.23,326.52,19.76
586,1608375600,5,1562.12,2.43,62.38,181.68,66.76,226.89,270.89,15.71
587,1608379200,5,1174.93,0.71,47.3,125.89,37.19,173.79,209.75,12.16
588,1608382800,5,921.25,0.01,32.56,107.29,27.42,154.01,178.35,8.49
589,1608386400,5,947.95,0.0,31.19,97.28,27.9,147.28,170.33,9.63
590,1608390000,5,1001.36,0.0,30.85,92.98,30.99,142.74,167.06,10.77
591,1608393600,5,1161.58,0.0,37.7,80.82,41.49,150.83,176.37,13.17
592,1608397200,5,1468.66,0.0,46.61,66.52,52.45,167.69,195.67,17.99
593,1608400800,5,1668.93,0.0,49.35,54.36,54.36,177.56,208.01,20.27
594,1608404400,5,1628.88,0.0,49.35,40.41,44.82,172.71,202.51,16.97
595,1608408000,5,1482.01,0.01,48.67,26.46,34.81,163.73,189.16,12.67
596,1608411600,5,1348.5,0.06,43.87,16.99,28.85,157.86,179.15,10.64
597,1608415200,5,1241.68,0.09,38.39,14.48,26.23,150.58,170.48,10.89
598,1608418800,5,1094.82,0.03,32.22,19.85,25.99,134.54,151.84,11.02
599,1608422400,5,934.6,0.01,28.45,28.25,26.23,115.04,128.79,10.77
600,1608426000,5,881.2,0.01,28.79,31.83,27.66,104.82,116.66,11.91
601,1608429600,5,1188.28,0.29,41.13,21.1,34.81,117.08,132.9,19.25
602,1608433200,5,1642.23,8.27,54.84,11.36,44.82,138.16,159.84,27.36
603,1608436800,5,1842.5,19.45,54.84,20.21,47.21,145.17,169.18,29.64
604,1608440400,5,1762.39,17.88,53.47,40.41,46.25,140.16,163.93,27.61
605,1608444000,5,1562.12,11.06,48.67,77.25,45.78,133.46,155.37,24.07
606,1608447600,5,1869.2,8.16,54.84,124.45,55.31,166.0,190.54,28.37
607,1608451200,5,2563.48,6.93,67.86,180.24,68.67,236.15,266.18,35.47
608,1608454800,5,3311.16,6.2,89.11,243.19,82.97,340.18,379.97,41.04
609,1608458400,5,3417.97,5.25,104.19,280.38,91.55,407.69,456.97,35.97
610,1608462000,5,2403.26,3.52,89.11,243.19,81.06,313.53,363.98,22.8
611,1608465600,5,1495.36,1.37,61.69,183.11,51.02,199.43,247.45,15.33
612,1608469200,5,734.33,0.07,25.02,141.62,25.51,117.6,144.0,7.54
613,1608472800,5,714.3,0.0,22.28,117.3,22.17,104.96,125.4,7.6
614,1608476400,5,741.01,0.0,21.94,101.57,22.65,96.58,117.72,8.11
615,1608480000,5,1028.06,0.0,32.9,77.25,36.72,118.56,143.67,11.02
616,1608483600,5,1588.82,0.0,54.15,50.78,56.74,167.28,201.11,17.73
617,1608487200,5,2056.12,0.0,65.8,33.62,63.9,197.2,237.43,23.05
618,1608490800,5,2082.82,0.02,66.49,23.96,54.84,192.76,232.1,20.77
619,1608494400,5,2029.42,0.25,68.55,13.59,48.16,184.5,220.64,18.49
620,1608498000,5,2002.72,1.27,67.17,5.01,45.78,180.04,213.43,17.73
621,1608501600,5,1922.61,3.49,60.32,1.5,42.92,171.56,203.14,17.48
622,1608505200,5,1762.39,4.92,52.09,0.86,40.53,155.82,185.04,16.97
623,1608508800,5,1535.42,4.53,46.61,1.17,39.1,132.62,157.34,16.21
624,1608512400,5,1335.14,2.96,45.24,2.82,39.1,107.71,127.94,17.23
625,1608516000,5,1562.12,6.99,52.09,1.22,47.68,109.97,132.54,26.09
626,1608519600,5,1842.5,18.55,59.63,5.54,56.27,116.28,142.2,32.93
627,1608523200,5,1789.09,25.26,58.95,20.56,55.79,105.85,130.89,32.42
628,1608526800,5,1815.8,25.26,58.95,35.41,58.17,106.11,132.6,32.42
629,1608530400,5,1762.39,18.33,60.32,60.8,62.94,108.86,135.84,31.41
630,1608534000,5,2296.45,14.53,74.71,100.14,79.16,160.37,192.54,39.52
631,1608537600,5,3070.83,10.84,87.74,161.65,94.41,243.54,280.39,47.12
632,1608541200,5,3898.62,8.72,106.93,223.16,106.81,344.45,388.38,52.69
633,1608544800,5,4753.11,8.05,141.2,277.52,122.07,481.02,539.15,54.72
634,1608548400,5,4379.27,7.15,156.28,246.05,122.07,465.36,534.63,43.57
635,1608552000,5,2990.72,4.14,139.83,160.22,100.14,299.49,373.14,31.16
636,1608555600,5,1869.2,0.28,90.48,140.19,75.34,185.39,258.97,22.29
637,1608559200,5,1602.17,0.0,64.43,111.58,51.02,145.08,213.24,23.05
638,1608562800,5,1455.31,0.0,50.04,90.12,40.05,124.92,179.29,23.81
639,1608566400,5,1161.58,0.0,39.07,98.71,40.05,107.66,143.96,19.25
640,1608570000,5,1335.14,0.0,45.24,81.54,47.68,110.16,144.28,21.79
641,1608573600,5,1615.52,0.0,55.52,55.79,71.53,142.13,179.22,22.04
642,1608577200,5,1976.01,0.02,70.6,30.4,78.2,176.21,219.44,21.28
643,1608580800,5,2323.15,0.33,82.25,12.16,66.76,194.53,242.06,21.79
644,1608584400,5,2456.67,1.61,84.31,4.02,58.65,197.29,242.55,21.53
645,1608588000,5,2376.56,3.05,78.14,1.95,52.45,187.27,227.48,21.03
646,1608591600,5,2136.23,2.46,67.86,3.04,47.68,169.69,204.74,20.01
647,1608595200,5,1869.2,1.69,57.58,4.74,44.82,150.07,180.41,19.25
648,1608598800,5,1735.69,3.19,53.47,2.95,45.3,136.24,163.48,20.77
649,1608602400,5,2029.42,14.75,54.84,0.26,55.31,145.23,175.5,31.41
650,1608606000,5,2323.15,31.74,56.89,2.75,65.8,150.92,183.57,38.51
651,1608609600,5,2349.85,38.0,61.01,13.59,66.76,142.04,174.26,39.01
652,1608613200,5,2590.18,40.23,74.03,27.9,71.53,154.23,190.68,41.54
653,1608616800,5,2643.59,29.95,87.74,56.51,79.16,169.44,208.26,42.05
654,1608620400,5,2777.1,17.66,98.71,113.01,94.41,210.26,250.18,44.58
655,1608624000,5,3364.56,11.62,116.53,191.69,121.12,310.02,355.39,53.7
656,1608627600,5,4165.65,8.49,143.95,286.1,152.59,465.38,522.45,63.33
657,1608631200,5,3685.0,5.59,143.95,323.3,146.87,514.93,577.72,48.13
658,1608634800,5,2563.48,2.49,111.04,280.38,113.49,403.0,464.37,25.84
659,1608638400,5,1922.61,0.42,75.4,271.8,84.88,329.75,392.59,14.69
660,1608642000,5,1615.52,0.01,47.98,268.94,72.48,297.69,358.66,9.25
661,1608645600,5,1388.55,0.0,43.87,203.13,60.56,219.94,278.13,10.89
662,1608649200,5,1174.93,0.0,42.5,123.02,44.82,129.82,181.25,14.57
663,1608652800,5,1361.85,0.0,49.35,75.82,43.87,106.78,156.65,20.77
664,1608656400,5,1976.01,0.0,67.86,51.5,55.79,144.33,201.64,30.65
