,Datetime,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,AQI
336,1663182000,205.28,0.0,3.47,33.62,4.11,5.99,8.4,0.52,1
337,1663185600,203.61,0.0,3.17,34.33,4.05,6.54,9.0,0.49,1
338,1663189200,205.28,0.0,3.08,33.97,4.11,6.61,9.1,0.52,1
339,1663192800,203.61,0.0,3.0,33.62,4.11,6.73,9.3,0.51,1
340,1663196400,200.27,0.0,3.0,33.26,4.17,6.79,9.43,0.49,1
341,1663200000,198.6,0.01,3.13,32.54,4.29,6.61,9.22,0.47,1
342,1663203600,203.61,0.01,3.51,31.83,4.53,6.44,9.02,0.55,1
343,1663207200,223.64,0.01,4.41,30.04,4.83,6.89,9.95,0.95,1
344,1663210800,233.65,0.05,5.36,28.61,4.89,7.03,10.43,1.11,1
345,1663214400,236.99,0.1,5.48,27.89,5.19,7.2,10.63,1.16,1
346,1663218000,230.31,0.15,5.06,28.25,5.36,7.85,11.23,1.12,1
347,1663221600,223.64,0.28,4.54,29.33,5.36,9.13,12.43,0.94,1
348,1663225200,213.62,0.41,3.81,30.76,5.07,10.81,14.51,0.79,2
349,1663228800,213.62,0.35,4.11,30.04,5.13,12.04,16.3,0.78,2
350,1663232400,216.96,0.3,4.67,28.61,5.54,12.15,16.6,0.86,2
351,1663236000,211.95,0.19,4.63,27.89,5.3,11.98,16.59,0.78,2
352,1663239600,211.95,0.14,4.67,27.54,5.13,12.43,17.37,0.73,2
353,1663243200,213.62,0.09,5.01,27.18,5.07,12.57,17.44,0.72,2
354,1663246800,220.3,0.03,5.36,27.54,5.13,11.7,16.08,0.82,2
355,1663250400,223.64,0.02,4.88,29.33,5.07,10.88,15.27,0.98,2
356,1663254000,220.3,0.01,4.41,30.4,4.95,9.55,14.04,1.04,1
357,1663257600,223.64,0.01,4.46,31.11,5.13,8.23,12.35,1.11,1
358,1663261200,226.97,0.01,4.37,32.19,5.07,7.6,11.44,1.16,1
359,1663264800,216.96,0.01,4.16,33.26,4.71,7.04,10.46,0.97,1
360,1663268400,198.6,0.0,3.3,35.05,3.76,5.85,8.44,0.5,1
361,1663272000,195.26,0.0,2.91,36.48,3.58,5.26,7.51,0.45,1
362,1663275600,195.26,0.0,2.78,37.55,3.52,4.96,7.08,0.44,1
363,1663279200,193.6,0.0,2.66,37.91,3.55,4.96,7.09,0.42,1
364,1663282800,193.6,0.0,2.72,38.27,3.73,5.07,7.17,0.42,1
365,1663286400,193.6,0.0,2.91,37.91,3.99,5.2,7.28,0.44,1
366,1663290000,198.6,0.0,3.47,37.19,4.41,5.11,7.2,0.55,1
367,1663293600,220.3,0.01,4.84,35.05,5.3,5.5,8.22,1.08,1
368,1663297200,240.33,0.06,6.51,32.54,6.02,5.79,8.97,1.39,1
369,1663300800,250.34,0.16,7.45,30.76,7.15,6.29,9.63,1.65,1
370,1663304400,253.68,0.25,7.45,30.04,7.99,6.95,10.42,1.77,1
371,1663308000,247.0,0.31,7.54,29.33,8.46,7.45,10.87,1.73,1
372,1663311600,233.65,0.3,6.85,28.97,7.99,7.48,10.64,1.44,1
373,1663315200,230.31,0.28,6.51,28.97,7.45,7.36,10.19,1.25,1
374,1663318800,226.97,0.27,6.51,28.97,7.39,6.94,9.54,1.17,1
375,1663322400,223.64,0.24,6.17,29.33,7.03,6.66,9.22,1.08,1
376,1663326000,230.31,0.19,6.85,28.25,7.39,7.16,9.86,1.17,1
377,1663329600,240.33,0.14,8.14,26.46,7.87,8.0,10.9,1.31,1
378,1663333200,260.35,0.08,9.77,24.32,8.82,9.54,12.9,1.71,1
379,1663336800,283.72,0.06,9.94,23.6,9.42,11.21,15.3,2.31,2
380,1663340400,300.41,0.05,9.68,23.96,9.89,12.38,16.99,2.79,2
381,1663344000,320.43,0.05,10.11,23.96,10.97,13.04,17.82,3.2,2
382,1663347600,330.45,0.04,10.37,24.32,11.44,13.28,18.25,3.42,2
383,1663351200,313.76,0.03,10.11,25.75,10.97,12.19,16.71,2.98,2
384,1663354800,250.34,0.01,8.05,28.97,8.82,9.32,12.26,1.57,1
385,1663358400,220.3,0.0,5.44,33.26,6.62,8.03,10.01,0.84,1
386,1663362000,211.95,0.0,4.5,35.41,5.9,7.69,9.22,0.62,1
387,1663365600,206.95,0.0,4.07,36.84,5.54,7.42,8.79,0.53,1
388,1663369200,206.95,0.0,3.94,37.55,5.42,7.41,8.77,0.53,1
389,1663372800,206.95,0.0,3.98,37.19,5.48,7.83,9.23,0.55,1
390,1663376400,216.96,0.0,4.84,35.41,6.32,8.14,9.65,0.74,1
391,1663380000,253.68,0.03,6.94,31.47,7.99,8.83,11.05,1.5,1
392,1663383600,290.39,0.43,9.17,27.89,9.78,9.38,12.27,2.12,1
393,1663387200,310.42,1.03,9.85,26.82,11.56,9.84,13.07,2.44,1
394,1663390800,293.73,1.13,8.65,29.33,11.68,9.53,12.96,2.28,1
395,1663394400,270.37,1.08,7.28,33.62,10.61,8.7,12.02,1.92,1
396,1663398000,243.66,1.16,5.31,38.27,8.7,7.96,11.03,1.49,1
397,1663401600,236.99,1.23,4.54,39.7,7.87,7.68,10.54,1.31,1
398,1663405200,233.65,1.37,4.28,39.7,7.75,7.48,10.28,1.25,1
399,1663408800,247.0,1.44,4.88,36.48,7.33,7.74,10.98,1.6,1
400,1663412400,280.38,1.33,7.11,30.4,7.21,8.48,12.2,2.15,1
401,1663416000,317.1,0.68,11.14,23.6,7.51,9.42,13.46,2.66,1
402,1663419600,353.81,0.19,13.88,19.13,8.34,10.51,14.85,3.2,2
403,1663423200,357.15,0.1,12.34,20.56,9.18,10.99,15.61,3.55,2
404,1663426800,323.77,0.04,10.02,23.6,9.42,9.99,14.2,3.13,1
405,1663430400,290.39,0.03,9.08,25.75,10.13,8.49,11.66,2.34,1
406,1663434000,287.06,0.02,8.83,26.82,10.01,8.64,11.62,2.22,1
407,1663437600,267.03,0.01,8.23,28.25,9.42,8.17,10.71,1.76,1
408,1663441200,226.97,0.01,6.6,30.4,7.75,6.66,8.34,0.94,1
409,1663444800,213.62,0.01,5.48,32.19,6.85,5.88,7.21,0.73,1
410,1663448400,210.29,0.0,4.93,32.54,6.5,5.66,6.9,0.67,1
411,1663452000,208.62,0.0,4.67,32.9,6.32,5.83,7.15,0.65,1
412,1663455600,208.62,0.01,4.8,32.19,6.62,6.2,7.65,0.67,1
413,1663459200,211.95,0.01,5.27,31.47,7.21,6.67,8.25,0.73,1
414,1663462800,290.39,0.01,7.54,27.89,8.11,9.51,12.51,2.09,1
415,1663466400,527.38,0.21,16.28,18.24,12.52,19.27,26.48,5.95,2
416,1663470000,767.71,2.49,26.39,6.35,16.69,29.46,40.94,9.12,4
417,1663473600,934.6,6.48,29.13,2.12,20.03,36.47,50.32,11.02,4
418,1663477200,934.6,6.54,28.1,2.44,21.46,37.36,51.32,11.02,4
419,1663480800,767.71,4.14,25.36,5.63,20.03,29.88,41.28,8.87,4
420,1663484400,337.12,0.84,15.59,19.85,17.17,11.29,16.23,3.2,2
421,1663488000,283.72,0.81,13.54,23.6,15.97,8.9,12.96,2.47,1
422,1663491600,280.38,0.99,13.02,25.39,15.5,8.5,12.33,2.31,1
423,1663495200,373.84,1.58,15.59,23.25,13.83,12.01,17.9,3.8,2
424,1663498800,527.38,2.37,22.28,15.02,15.02,18.25,26.59,6.02,2
425,1663502400,667.57,4.86,28.45,5.63,17.17,23.73,33.73,7.79,3
426,1663506000,827.79,9.83,29.82,1.26,20.27,30.76,43.0,10.13,4
427,1663509600,894.55,8.83,27.76,0.6,22.17,35.85,50.11,11.91,4
428,1663513200,747.68,3.52,23.99,3.22,20.74,31.72,44.82,10.51,4
429,1663516800,460.62,0.41,19.02,10.82,20.74,19.54,27.94,5.89,2
430,1663520400,453.95,0.44,19.54,10.1,22.65,19.29,28.01,5.83,2
431,1663524000,427.25,0.45,19.88,9.57,22.89,18.28,27.04,5.32,2
432,1663527600,433.92,0.49,19.88,9.21,20.5,18.0,27.35,5.07,2
433,1663531200,554.08,0.87,22.28,6.88,22.65,23.59,34.94,7.54,3
434,1663534800,680.92,1.15,23.99,5.23,27.66,30.0,43.12,10.13,4
435,1663538400,741.0,1.1,23.99,5.32,30.52,33.67,47.87,11.4,4
436,1663542000,720.98,0.82,23.31,6.44,29.56,33.66,47.29,10.01,4
437,1663545600,620.84,0.65,22.62,7.33,29.09,29.93,40.81,7.66,4
438,1663549200,423.91,0.95,23.99,6.08,34.33,21.57,28.33,4.43,3
439,1663552800,440.6,2.54,25.02,4.29,36.24,22.35,29.24,5.26,3
440,1663556400,453.95,6.54,21.08,8.4,35.29,22.28,30.03,5.57,3
441,1663560000,687.6,12.63,22.28,10.82,38.15,32.15,44.41,9.75,4
442,1663563600,1001.36,15.65,26.05,12.16,39.58,47.7,65.9,14.82,4
443,1663567200,1041.41,12.96,27.42,16.63,36.24,50.14,69.11,15.33,5
444,1663570800,794.41,7.82,22.62,22.53,26.23,38.39,53.94,11.65,4
445,1663574400,594.14,5.09,19.19,23.96,20.03,29.64,42.36,8.23,4
446,1663578000,440.6,3.27,16.62,23.96,18.12,23.26,33.38,5.64,3
447,1663581600,280.38,1.16,12.34,25.75,15.5,15.94,24.0,2.6,2
448,1663585200,277.04,0.64,12.51,24.68,14.42,15.34,24.37,2.37,2
449,1663588800,287.06,0.31,14.05,22.53,14.78,15.55,25.26,2.44,2
450,1663592400,330.45,0.22,17.31,18.78,16.69,17.01,27.5,3.23,2
451,1663596000,390.53,0.25,19.54,15.74,18.6,19.61,32.0,4.56,2
452,1663599600,447.27,0.29,20.22,14.66,20.27,22.02,36.16,5.83,3
453,1663603200,514.03,0.42,22.62,12.52,24.08,25.12,40.41,7.22,4
454,1663606800,520.71,0.44,22.96,11.98,25.51,26.11,41.32,7.6,4
455,1663610400,453.95,0.29,21.08,13.59,23.6,23.46,36.5,6.4,3
456,1663614000,323.77,0.09,16.28,18.42,18.84,17.26,25.63,3.45,2
457,1663617600,273.7,0.04,13.54,21.82,16.69,14.45,20.27,2.25,2
458,1663621200,260.35,0.03,12.51,23.6,16.21,13.39,18.18,1.8,2
459,1663624800,260.35,0.03,12.17,23.96,15.74,13.41,17.86,1.65,2
460,1663628400,273.7,0.04,13.37,22.71,17.17,14.68,19.31,1.84,2
461,1663632000,293.73,0.07,15.42,20.03,19.55,15.9,20.8,2.15,2
462,1663635600,333.79,0.18,19.88,15.56,24.8,18.11,23.52,3.01,2
463,1663639200,447.27,1.24,26.39,8.23,32.42,23.03,30.56,5.38,3
464,1663642800,554.08,5.92,29.82,3.53,41.01,27.93,37.85,7.47,4
465,1663646400,654.22,13.52,30.16,1.99,53.88,32.8,44.35,9.12,4
466,1663650000,694.27,18.1,28.79,1.61,60.56,35.58,48.53,9.63,4
467,1663653600,647.54,17.43,27.08,1.26,58.65,33.53,46.59,8.36,4
468,1663657200,514.03,12.41,23.31,3.67,46.73,26.59,37.89,6.21,4
469,1663660800,453.95,8.94,21.93,6.88,38.15,23.22,32.89,5.38,3
470,1663664400,447.27,6.87,22.62,8.67,34.33,22.04,30.79,5.26,3
471,1663668000,390.53,4.14,20.73,11.35,27.18,18.65,26.45,4.43,2
472,1663671600,357.15,2.77,19.36,12.87,23.37,16.39,23.29,3.86,2
473,1663675200,353.81,2.07,20.56,11.62,22.17,15.55,22.01,3.58,2
474,1663678800,400.54,1.59,24.33,7.69,23.6,17.11,24.3,4.24,2
475,1663682400,480.65,1.79,25.7,5.32,25.51,20.93,30.53,5.89,3
476,1663686000,534.06,1.62,25.36,5.45,26.94,23.98,35.72,7.41,3
477,1663689600,574.11,1.65,26.73,4.87,30.99,26.15,38.39,8.36,4
478,1663693200,534.06,1.34,26.73,5.45,31.95,24.4,36.1,7.41,3
479,1663696800,427.25,0.57,23.65,9.39,27.66,18.77,28.9,5.07,2
480,1663700400,320.43,0.12,18.16,16.81,20.98,13.02,21.15,2.85,2
481,1663704000,313.76,0.05,16.28,20.92,19.55,12.04,19.51,2.75,2
482,1663707600,333.79,0.03,16.28,22.53,20.98,12.81,20.19,3.26,2
483,1663711200,403.88,0.03,17.31,22.53,22.41,16.03,24.76,4.94,2
484,1663714800,500.68,0.04,18.51,21.64,23.37,20.76,31.05,7.09,3
485,1663718400,580.79,0.08,20.56,19.13,25.51,24.64,35.86,8.61,3
486,1663722000,714.3,0.38,26.05,12.7,30.04,31.0,43.82,11.02,4
487,1663725600,1068.12,5.2,34.62,2.46,37.19,47.37,65.85,16.47,4
488,1663729200,1134.87,12.29,33.59,0.75,37.67,48.94,67.96,15.83,4
489,1663732800,614.17,6.09,29.82,2.62,38.62,24.66,35.27,7.47,3
490,1663736400,554.08,7.93,27.42,3.13,41.96,22.72,32.79,6.84,3
491,1663740000,507.35,9.39,25.02,4.56,42.92,21.41,31.25,6.21,3
492,1663743600,407.22,8.27,20.05,10.19,36.24,17.54,26.54,4.88,2
493,1663747200,333.79,6.31,16.11,19.13,29.09,14.52,22.08,3.89,2
494,1663750800,303.75,5.25,13.54,26.46,24.56,12.89,19.18,3.39,2
495,1663754400,273.7,3.97,10.37,31.83,18.84,10.96,16.73,2.85,2
496,1663758000,273.7,3.27,9.94,31.83,15.97,10.54,16.49,2.75,2
497,1663761600,287.06,2.68,11.48,28.61,14.9,11.0,17.6,2.82,2
498,1663765200,303.75,0.85,15.59,22.89,15.5,12.01,19.22,3.1,2
499,1663768800,310.42,0.08,15.77,22.17,15.74,12.79,20.6,3.36,2
500,1663772400,300.41,0.05,13.88,23.96,15.5,12.69,20.84,3.26,2
501,1663776000,343.8,0.07,15.77,21.99,18.12,14.19,22.45,4.12,2
502,1663779600,440.6,0.16,19.71,17.34,22.41,18.37,27.34,6.02,2
503,1663783200,473.98,0.24,22.28,14.84,24.32,19.98,29.03,6.59,2
504,1663786800,383.85,0.14,20.39,16.27,22.17,15.84,22.93,4.56,2
505,1663790400,323.77,0.08,18.16,17.88,21.7,13.35,19.32,3.32,2
506,1663794000,303.75,0.08,17.82,18.06,22.89,12.36,17.94,2.79,2
507,1663797600,283.72,0.07,16.79,18.78,22.17,11.13,16.19,2.28,2
508,1663801200,277.04,0.07,15.25,19.49,20.74,10.13,14.36,2.15,2
509,1663804800,273.7,0.07,14.57,19.67,19.79,9.47,13.12,2.15,1
510,1663808400,297.07,0.12,15.94,17.52,21.46,10.06,13.76,2.6,2
511,1663812000,370.5,0.35,18.34,13.77,22.65,12.69,17.9,4.12,2
512,1663815600,423.91,1.16,20.05,10.82,21.93,14.29,20.89,5.13,2
513,1663819200,440.6,2.71,18.68,12.16,21.93,14.42,21.25,5.32,2
514,1663822800,400.54,2.82,15.94,16.27,20.98,12.99,19.19,4.62,2
515,1663826400,347.14,2.46,13.54,21.28,19.07,10.75,15.96,3.64,2
516,1663830000,293.73,1.7,10.88,25.75,15.26,8.34,12.51,2.66,1
517,1663833600,280.38,1.56,10.11,27.54,14.07,7.35,10.82,2.34,1
518,1663837200,277.04,1.55,10.28,27.54,14.19,6.93,10.13,2.25,1
519,1663840800,293.73,1.44,11.31,26.11,13.59,7.64,11.44,2.69,1
520,1663844400,353.81,1.41,14.74,21.28,14.07,10.05,15.07,3.77,2
521,1663848000,427.25,1.41,20.22,14.13,15.02,12.82,19.02,4.81,2
522,1663851600,514.03,1.72,25.02,7.33,17.4,16.52,24.66,6.46,2
523,1663855200,500.68,1.02,22.28,8.58,18.36,17.78,27.32,6.97,2
524,1663858800,427.25,0.33,17.65,13.95,17.4,15.77,25.24,6.02,2
525,1663862400,360.49,0.14,14.91,17.52,16.93,13.41,22.26,4.88,2
526,1663866000,353.81,0.12,14.22,18.06,16.69,13.27,22.25,4.75,2
527,1663869600,323.77,0.1,13.19,18.78,15.5,11.91,20.26,3.93,2
528,1663873200,253.68,0.05,10.37,21.46,12.28,8.9,15.2,2.12,1
529,1663876800,233.65,0.03,8.57,23.6,10.85,7.52,12.9,1.49,1
530,1663880400,226.97,0.02,7.8,24.68,10.25,7.01,12.12,1.31,1
531,1663884000,220.3,0.02,7.28,25.39,9.89,6.56,11.19,1.19,1
532,1663887600,220.3,0.02,7.37,25.75,10.01,6.25,10.11,1.17,1
533,1663891200,220.3,0.03,7.8,25.03,10.61,5.97,9.06,1.23,1
534,1663894800,243.66,0.05,9.68,22.89,12.87,6.36,9.16,1.63,1
535,1663898400,300.41,0.19,12.85,19.67,15.74,8.22,11.68,2.85,1
536,1663902000,353.81,1.03,15.42,17.17,17.88,9.81,14.04,3.77,1
537,1663905600,373.84,2.26,15.25,18.24,19.31,10.59,15.12,4.12,2
538,1663909200,340.46,2.46,12.0,23.6,17.4,9.75,14.24,3.64,1
539,1663912800,297.07,2.24,9.17,29.33,14.66,8.35,12.42,2.88,1
540,1663916400,270.37,1.56,7.71,31.83,11.56,7.28,10.98,2.31,1
541,1663920000,283.72,1.37,8.57,28.97,11.09,7.52,11.29,2.47,1
542,1663923600,303.75,1.3,10.11,24.32,11.56,8.06,12.14,2.82,1
543,1663927200,290.39,1.51,9.17,21.46,10.73,7.28,11.63,2.56,1
544,1663930800,280.38,1.93,7.97,21.28,10.13,6.53,11.49,2.31,1
545,1663934400,273.7,1.82,8.14,20.38,9.78,5.93,11.13,2.09,1
546,1663938000,280.38,0.74,10.2,17.34,10.25,6.04,10.89,2.15,1
547,1663941600,280.38,0.16,10.02,17.34,10.13,6.59,11.15,2.34,1
548,1663945200,273.7,0.09,8.74,20.03,9.66,6.79,11.11,2.28,1
549,1663948800,283.72,0.08,8.91,20.56,10.37,7.25,11.37,2.41,1
550,1663952400,300.41,0.09,9.42,20.03,11.09,8.09,12.41,2.75,1
551,1663956000,297.07,0.09,9.51,19.85,10.97,7.93,12.0,2.5,1
552,1663959600,247.0,0.05,7.88,21.82,9.18,6.19,9.16,1.44,1
553,1663963200,226.97,0.02,6.17,23.96,7.75,5.16,7.31,0.95,1
554,1663966800,223.64,0.02,5.83,24.68,7.87,4.82,6.59,0.9,1
555,1663970400,223.64,0.02,5.83,24.68,7.87,4.65,6.29,0.9,1
556,1663974000,220.3,0.02,5.74,24.68,7.75,4.61,6.22,0.91,1
557,1663977600,223.64,0.02,5.91,24.68,7.99,4.67,6.26,0.93,1
558,1663981200,240.33,0.03,7.2,23.6,9.42,5.32,7.07,1.23,1
559,1663984800,283.72,0.23,9.34,21.46,11.44,7.07,9.62,2.22,1
560,1663988400,320.43,1.87,9.51,21.99,12.87,8.32,11.62,2.85,1
561,1663992000,333.79,3.1,8.83,24.68,14.19,9.02,12.63,3.04,1
562,1663995600,317.1,2.65,8.31,27.18,14.42,8.96,12.79,2.75,1
563,1663999200,290.39,1.96,7.88,30.04,13.59,8.32,12.02,2.22,1
564,1664002800,260.35,1.55,6.43,33.62,11.09,7.64,11.39,1.82,1
565,1664006400,260.35,1.72,5.83,37.19,10.01,8.0,11.78,1.88,1
566,1664010000,270.37,2.04,6.0,38.62,10.13,8.71,12.74,2.12,1
567,1664013600,260.35,1.87,6.17,36.12,9.66,8.58,12.72,2.03,1
568,1664017200,260.35,1.54,7.45,30.76,9.89,8.13,11.96,2.03,1
569,1664020800,267.03,0.87,9.94,25.75,10.37,7.67,11.24,2.09,1
570,1664024400,453.95,1.12,20.56,12.87,13.47,13.64,20.0,5.32,2
571,1664028000,774.38,4.53,27.42,2.53,20.03,27.46,39.52,11.4,4
572,1664031600,1041.41,8.72,27.08,0.61,27.18,41.53,58.95,17.23,4
573,1664035200,1348.5,14.31,27.42,0.11,37.67,59.77,81.78,24.57,5
574,1664038800,1628.88,19.45,27.08,0.02,47.68,76.73,101.73,30.91,5
575,1664042400,1735.69,23.69,26.39,0.01,54.36,84.65,110.33,33.44,5
576,1664046000,1401.9,19.22,24.33,0.03,47.21,65.32,84.96,25.59,5
577,1664049600,947.95,9.28,21.93,0.33,34.33,41.19,53.52,15.33,4
578,1664053200,614.17,2.24,19.71,3.04,24.56,24.36,31.34,8.04,3
579,1664056800,320.43,0.23,14.22,11.62,18.6,10.39,13.42,2.75,2
580,1664060400,257.02,0.06,10.97,18.6,14.19,7.19,9.33,1.79,1
581,1664064000,247.0,0.04,9.85,21.64,12.76,6.33,8.2,1.58,1
582,1664067600,270.37,0.06,11.14,20.56,14.66,6.92,8.96,1.88,1
583,1664071200,333.79,0.19,13.54,17.7,16.93,9.35,12.56,3.13,1
584,1664074800,370.5,0.52,15.59,15.91,16.93,10.97,15.28,3.93,2
585,1664078400,393.87,1.77,15.42,17.17,17.64,12.29,17.2,4.56,2
586,1664082000,393.87,3.24,13.54,21.64,18.84,13.08,18.33,4.81,2
587,1664085600,373.84,3.91,12.17,27.54,19.55,12.97,18.11,4.5,2
588,1664089200,323.77,3.52,9.94,35.76,17.4,11.61,16.65,3.64,2
589,1664092800,300.41,3.1,9.08,42.56,16.45,11.07,16.07,3.07,2
590,1664096400,293.73,3.13,9.0,44.7,16.93,11.06,16.18,2.85,2
591,1664100000,270.37,2.91,8.48,41.13,15.74,9.89,14.71,2.44,1
592,1664103600,273.7,2.68,9.42,34.33,15.26,8.94,13.5,2.5,1
593,1664107200,287.06,2.04,12.34,27.54,15.5,8.63,13.27,2.72,1
594,1664110800,317.1,0.63,17.31,20.92,17.4,9.7,14.79,3.2,1
595,1664114400,353.81,0.12,19.71,18.6,19.31,11.93,18.08,4.05,2
596,1664118000,387.19,0.11,20.22,19.13,20.98,14.38,21.82,5.0,2
597,1664121600,747.68,1.29,30.85,9.39,30.52,31.72,45.82,12.54,4
598,1664125200,1375.2,9.16,40.1,0.61,47.68,65.11,90.76,26.35,5
599,1664128800,1815.8,19.67,40.78,0.02,60.56,90.85,123.95,35.46,5
600,1664132400,1655.58,20.12,38.39,0.02,57.22,83.88,113.7,30.91,5
601,1664136000,1335.14,15.2,34.96,0.05,51.02,66.97,89.06,23.81,5
602,1664139600,1134.87,11.85,31.53,0.11,49.11,57.4,74.26,19.76,5
603,1664143200,921.25,7.93,28.1,0.37,43.87,46.34,59.35,15.71,4
604,1664146800,761.03,5.14,25.7,0.79,39.1,37.63,48.42,12.79,4
605,1664150400,614.17,3.74,25.02,1.31,36.24,29.92,38.18,9.63,4
606,1664154000,487.33,5.76,26.73,0.62,43.39,23.68,29.45,6.78,3
607,1664157600,587.46,10.39,26.73,1.68,49.11,27.79,35.41,8.74,4
608,1664161200,687.6,16.54,22.96,7.87,50.54,31.38,41.11,10.51,4
609,1664164800,1174.93,27.05,27.76,12.16,61.99,56.09,73.68,22.04,5
610,1664168400,1922.61,31.74,45.24,23.96,79.15,105.83,136.36,39.52,5
611,1664172000,2243.04,21.01,65.12,63.66,86.78,152.06,190.63,46.1,5
612,1664175600,1922.61,10.62,59.63,118.73,73.43,157.46,195.93,37.49,5
613,1664179200,1415.25,7.15,45.24,125.89,55.31,127.81,160.74,26.09,5
614,1664182800,934.6,6.37,31.53,92.98,41.96,78.18,102.94,16.72,5
615,1664186400,343.8,4.86,14.39,47.21,27.18,19.19,30.31,4.37,2
616,1664190000,303.75,4.25,13.02,33.97,22.17,13.23,21.76,3.39,2
617,1664193600,320.43,3.41,15.42,24.68,20.98,12.05,20.05,3.48,2
618,1664197200,674.25,7.38,29.47,6.35,25.03,24.83,40.08,9.37,3
619,1664200800,1281.74,21.9,31.87,0.03,35.29,52.82,81.69,20.01,5
620,1664204400,1789.09,31.29,29.82,0.0,46.73,81.65,123.42,30.4,5
621,1664208000,2510.07,43.36,31.87,0.0,67.71,125.35,180.03,45.09,5
622,1664211600,3284.45,57.22,34.96,0.0,94.41,178.14,244.82,62.82,5
623,1664215200,3898.62,70.63,37.7,0.0,116.35,221.69,294.8,73.97,5
624,1664218800,3791.81,73.31,39.07,0.0,116.35,220.71,287.24,66.88,5
625,1664222400,3337.86,67.06,39.76,0.0,109.67,196.71,250.62,52.18,5
626,1664226000,2750.4,60.8,40.78,0.0,103.95,169.98,210.82,35.46,5
627,1664229600,2189.64,54.99,41.81,0.0,103.95,143.11,171.82,23.31,5
628,1664233200,2189.64,57.22,41.81,0.0,108.72,149.62,177.84,23.81,5
629,1664236800,2243.04,59.01,42.16,0.0,113.49,156.14,184.58,26.09,5
630,1664240400,2403.26,64.37,42.5,0.0,120.16,168.5,198.33,29.89,5
631,1664244000,2883.91,77.78,43.18,0.11,133.51,194.84,230.95,40.02,5
632,1664247600,2723.69,80.47,40.44,0.62,125.89,177.31,212.02,35.97,5
633,1664251200,1295.09,50.07,31.19,1.52,103.0,82.45,100.67,14.82,5
634,1664254800,961.3,39.34,27.42,3.44,89.65,57.39,74.78,11.78,5
635,1664258400,787.73,31.29,26.73,6.79,79.15,45.75,64.02,10.01,4
636,1664262000,580.79,19.0,24.33,14.84,59.13,32.04,49.88,7.35,4
637,1664265600,440.6,11.18,20.22,26.82,42.92,23.35,39.41,5.7,3
638,1664269200,380.52,8.16,16.96,35.05,34.81,19.6,33.27,4.94,2
639,1664272800,323.77,6.09,13.02,33.62,26.46,14.87,25.46,3.96,2
640,1664276400,313.76,5.2,12.0,25.39,22.17,11.37,19.57,3.58,2
641,1664280000,320.43,4.08,14.05,18.6,20.5,9.82,16.98,3.48,1
642,1664283600,373.84,1.58,21.59,12.52,22.17,11.23,18.82,4.18,2
643,1664287200,473.98,0.5,28.1,12.16,26.46,16.25,26.14,5.89,2
644,1664290800,587.46,0.27,32.22,15.56,30.99,23.16,35.9,7.66,3
645,1664294400,1415.25,6.31,52.78,4.25,51.5,67.52,95.9,22.29,5
646,1664298000,2910.61,32.63,65.12,0.0,90.6,159.88,215.29,49.65,5
647,1664301600,4112.24,61.69,67.86,0.0,125.89,244.37,319.82,69.92,5
648,1664305200,4432.68,78.68,67.17,0.0,141.14,276.54,355.71,72.96,5
649,1664308800,4325.87,83.15,65.12,0.0,143.05,278.04,351.62,65.86,5
650,1664312400,4165.65,85.83,63.06,0.0,143.05,278.36,346.36,59.78,5
651,1664316000,4005.43,84.04,61.69,0.0,143.05,275.91,337.39,54.72,5
652,1664319600,3898.62,81.36,61.01,0.0,144.96,271.15,325.6,51.17,5
653,1664323200,3631.59,78.68,58.95,0.0,150.68,255.53,301.53,45.09,5
654,1664326800,3471.37,79.57,60.32,0.0,160.22,251.98,290.01,41.04,5
655,1664330400,3417.97,83.15,61.01,0.07,165.94,250.55,286.7,41.04,5
656,1664334000,2723.69,73.31,56.21,1.3,139.24,195.41,224.4,30.15,5
657,1664337600,1976.01,55.88,51.41,5.19,103.95,132.46,153.7,21.03,5
658,1664341200,2216.34,47.83,54.15,13.77,82.97,136.27,166.04,28.88,5
659,1664344800,2002.72,25.7,58.26,42.56,66.76,127.66,161.41,30.65,5
660,1664348400,1415.25,10.51,43.87,77.25,45.78,92.72,121.14,23.31,5
661,1664352000,1001.36,7.1,31.87,61.51,30.52,55.82,76.96,15.71,5
662,1664355600,687.6,5.59,24.33,39.7,23.37,31.05,46.0,9.88,4
663,1664359200,280.38,2.4,12.68,38.27,18.36,9.13,15.84,2.98,1
664,1664362800,280.38,1.93,12.17,43.63,16.69,8.82,15.26,2.72,1
665,1664366400,303.75,1.54,14.39,43.27,16.69,9.93,16.96,2.94,1
666,1664370000,350.48,0.44,20.05,35.76,19.07,11.56,19.59,3.74,2
667,1664373600,417.23,0.01,24.33,30.4,23.13,14.71,24.66,5.19,2
668,1664377200,494.0,0.02,27.08,29.33,27.42,19.01,31.56,6.65,2
669,1664380800,1188.28,1.9,50.04,11.44,44.35,55.58,83.64,19.25,5
670,1664384400,2456.67,19.89,65.12,0.14,74.39,132.93,187.86,43.06,5
671,1664388000,3578.19,45.6,63.75,0.0,104.9,207.2,283.14,65.86,5
672,1664391600,3791.81,57.22,61.69,0.0,118.26,225.63,303.52,70.93,5
673,1664395200,3524.78,54.99,61.69,0.0,121.12,214.14,288.46,65.86,5
674,1664398800,3284.45,52.3,64.43,0.0,127.79,209.59,280.35,60.8,5
